date,day_offset,required_phase_deg,actual_phase_deg,deviation_deg,C3,flight_time_days
2026-07-26 18:00:00,25.750000,114.4085,339.2920,-135.1165,6.914047e+05,4.977955
2026-07-26 19:00:00,25.791667,114.4085,339.8410,-134.5675,6.914047e+05,4.977955
2026-07-26 20:00:00,25.833333,114.4085,340.3900,-134.0185,6.914047e+05,4.977955
2026-07-26 21:00:00,25.875000,114.4085,340.9390,-133.4695,6.914047e+05,4.977955
2026-07-26 22:00:00,25.916667,114.4085,341.4881,-132.9205,6.914047e+05,4.977955
2026-07-26 23:00:00,25.958333,114.4085,342.0371,-132.3715,6.914047e+05,4.977955
2026-07-27 00:00:00,26.000000,114.4085,342.5861,-131.8224,6.914047e+05,4.977955
2026-07-27 01:00:00,26.041667,114.4085,343.1351,-131.2734,6.914047e+05,4.977955
2026-07-27 02:00:00,26.083333,114.4085,343.6841,-130.7244,6.914047e+05,4.977955
2026-07-27 03:00:00,26.125000,114.4085,344.2331,-130.1754,6.914047e+05,4.977955
2026-07-27 04:00:00,26.166667,114.4085,344.7822,-129.6264,6.914047e+05,4.977955
2026-07-27 05:00:00,26.208333,114.4085,345.3312,-129.0774,6.914047e+05,4.977955
2026-07-27 06:00:00,26.250000,114.4085,345.8802,-128.5284,6.914047e+05,4.977955
2026-07-27 07:00:00,26.291667,114.4085,346.4292,-127.9793,6.914047e+05,4.977955
2026-07-27 08:00:00,26.333333,114.4085,346.9782,-127.4303,6.914047e+05,4.977955
2026-07-27 09:00:00,26.375000,114.4085,347.5272,-126.8813,6.914047e+05,4.977955
2026-07-27 10:00:00,26.416667,114.4085,348.0762,-126.3323,6.914047e+05,4.977955
2026-07-27 11:00:00,26.458333,114.4085,348.6253,-125.7833,6.914047e+05,4.977955
2026-07-27 12:00:00,26.500000,114.4085,349.1743,-125.2343,6.914047e+05,4.977955
2026-07-27 13:00:00,26.541667,114.4085,349.7233,-124.6852,6.914047e+05,4.977955
2026-07-27 14:00:00,26.583333,114.4085,350.2723,-124.1362,6.914047e+05,4.977955
2026-07-27 15:00:00,26.625000,114.4085,350.8213,-123.5872,6.914047e+05,4.977955
2026-07-27 16:00:00,26.666667,114.4085,351.3703,-123.0382,6.914047e+05,4.977955
2026-07-27 17:00:00,26.708333,114.4085,351.9194,-122.4892,6.914047e+05,4.977955
2026-07-27 18:00:00,26.750000,114.4085,352.4684,-121.9402,6.914047e+05,4.977955
2026-07-27 19:00:00,26.791667,114.4085,353.0174,-121.3911,6.914047e+05,4.977955
2026-07-27 20:00:00,26.833333,114.4085,353.5664,-120.8421,6.914047e+05,4.977955
2026-07-27 21:00:00,26.875000,114.4085,354.1154,-120.2931,6.914047e+05,4.977955
2026-07-27 22:00:00,26.916667,114.4085,354.6644,-119.7441,6.914047e+05,4.977955
2026-07-27 23:00:00,26.958333,114.4085,355.2135,-119.1951,6.914047e+05,4.977955
2026-07-28 00:00:00,27.000000,114.4085,355.7625,-118.6461,6.914047e+05,4.977955
2026-07-28 01:00:00,27.041667,114.4085,356.3115,-118.0970,6.914047e+05,4.977955
2026-07-28 02:00:00,27.083333,114.4085,356.8605,-117.5480,6.914047e+05,4.977955
2026-07-28 03:00:00,27.125000,114.4085,357.4095,-116.9990,6.914047e+05,4.977955
2026-07-28 04:00:00,27.166667,114.4085,357.9585,-116.4500,6.914047e+05,4.977955
2026-07-28 05:00:00,27.208333,114.4085,358.5076,-115.9010,6.914047e+05,4.977955
2026-07-28 06:00:00,27.250000,114.4085,359.0566,-115.3520,6.914047e+05,4.977955
2026-07-28 07:00:00,27.291667,114.4085,359.6056,-114.8029,6.914047e+05,4.977955
2026-07-28 08:00:00,27.333333,114.4085,0.1546,-114.2539,6.914047e+05,4.977955
2026-07-28 09:00:00,27.375000,114.4085,0.7036,-113.7049,6.914047e+05,4.977955
2026-07-28 10:00:00,27.416667,114.4085,1.2526,-113.1559,6.914047e+05,4.977955
2026-07-28 11:00:00,27.458333,114.4085,1.8017,-112.6069,6.914047e+05,4.977955
2026-07-28 12:00:00,27.500000,114.4085,2.3507,-112.0579,6.914047e+05,4.977955
2026-07-28 13:00:00,27.541667,114.4085,2.8997,-111.5089,6.914047e+05,4.977955
2026-07-28 14:00:00,27.583333,114.4085,3.4487,-110.9598,6.914047e+05,4.977955
2026-07-28 15:00:00,27.625000,114.4085,3.9977,-110.4108,6.914047e+05,4.977955
2026-07-28 16:00:00,27.666667,114.4085,4.5467,-109.8618,6.914047e+05,4.977955
2026-07-28 17:00:00,27.708333,114.4085,5.0957,-109.3128,6.914047e+05,4.977955
2026-07-28 18:00:00,27.750000,114.4085,5.6448,-108.7638,6.914047e+05,4.977955
2026-07-28 19:00:00,27.791667,114.4085,6.1938,-108.2148,6.914047e+05,4.977955
2026-07-28 20:00:00,27.833333,114.4085,6.7428,-107.6657,6.914047e+05,4.977955
2026-07-28 21:00:00,27.875000,114.4085,7.2918,-107.1167,6.914047e+05,4.977955
2026-07-28 22:00:00,27.916667,114.4085,7.8408,-106.5677,6.914047e+05,4.977955
2026-07-28 23:00:00,27.958333,114.4085,8.3898,-106.0187,6.914047e+05,4.977955
2026-07-29 00:00:00,28.000000,114.4085,8.9389,-105.4697,6.914047e+05,4.977955
2026-07-29 01:00:00,28.041667,114.4085,9.4879,-104.9207,6.914047e+05,4.977955
2026-07-29 02:00:00,28.083333,114.4085,10.0369,-104.3716,6.914047e+05,4.977955
2026-07-29 03:00:00,28.125000,114.4085,10.5859,-103.8226,6.914047e+05,4.977955
2026-07-29 04:00:00,28.166667,114.4085,11.1349,-103.2736,6.914047e+05,4.977955
2026-07-29 05:00:00,28.208333,114.4085,11.6839,-102.7246,6.914047e+05,4.977955
2026-07-29 06:00:00,28.250000,114.4085,12.2330,-102.1756,6.914047e+05,4.977955
2026-07-29 07:00:00,28.291667,114.4085,12.7820,-101.6266,6.914047e+05,4.977955
2026-07-29 08:00:00,28.333333,114.4085,13.3310,-101.0775,6.914047e+05,4.977955
2026-07-29 09:00:00,28.375000,114.4085,13.8800,-100.5285,6.914047e+05,4.977955
2026-07-29 10:00:00,28.416667,114.4085,14.4290,-99.9795,6.914047e+05,4.977955
2026-07-29 11:00:00,28.458333,114.4085,14.9780,-99.4305,6.914047e+05,4.977955
2026-07-29 12:00:00,28.500000,114.4085,15.5271,-98.8815,6.914047e+05,4.977955
2026-07-29 13:00:00,28.541667,114.4085,16.0761,-98.3325,6.914047e+05,4.977955
2026-07-29 14:00:00,28.583333,114.4085,16.6251,-97.7834,6.914047e+05,4.977955
2026-07-29 15:00:00,28.625000,114.4085,17.1741,-97.2344,6.914047e+05,4.977955
2026-07-29 16:00:00,28.666667,114.4085,17.7231,-96.6854,6.914047e+05,4.977955
2026-07-29 17:00:00,28.708333,114.4085,18.2721,-96.1364,6.914047e+05,4.977955
2026-07-29 18:00:00,28.750000,114.4085,18.8212,-95.5874,6.914047e+05,4.977955
2026-07-29 19:00:00,28.791667,114.4085,19.3702,-95.0384,6.914047e+05,4.977955
2026-07-29 20:00:00,28.833333,114.4085,19.9192,-94.4894,6.914047e+05,4.977955
2026-07-29 21:00:00,28.875000,114.4085,20.4682,-93.9403,6.914047e+05,4.977955
2026-07-29 22:00:00,28.916667,114.4085,21.0172,-93.3913,6.914047e+05,4.977955
2026-07-29 23:00:00,28.958333,114.4085,21.5662,-92.8423,6.914047e+05,4.977955
2026-07-30 00:00:00,29.000000,114.4085,22.1152,-92.2933,6.914047e+05,4.977955
2026-07-30 01:00:00,29.041667,114.4085,22.6643,-91.7443,6.914047e+05,4.977955
2026-07-30 02:00:00,29.083333,114.4085,23.2133,-91.1953,6.914047e+05,4.977955
2026-07-30 03:00:00,29.125000,114.4085,23.7623,-90.6462,6.914047e+05,4.977955
2026-07-30 04:00:00,29.166667,114.4085,24.3113,-90.0972,6.914047e+05,4.977955
2026-07-30 05:00:00,29.208333,114.4085,24.8603,-89.5482,6.914047e+05,4.977955
2026-07-30 06:00:00,29.250000,114.4085,25.4093,-88.9992,6.914047e+05,4.977955
2026-07-30 07:00:00,29.291667,114.4085,25.9584,-88.4502,6.914047e+05,4.977955
2026-07-30 08:00:00,29.333333,114.4085,26.5074,-87.9012,6.914047e+05,4.977955
2026-07-30 09:00:00,29.375000,114.4085,27.0564,-87.3521,6.914047e+05,4.977955
2026-07-30 10:00:00,29.416667,114.4085,27.6054,-86.8031,6.914047e+05,4.977955
2026-07-30 11:00:00,29.458333,114.4085,28.1544,-86.2541,6.914047e+05,4.977955
2026-07-30 12:00:00,29.500000,114.4085,28.7034,-85.7051,6.914047e+05,4.977955
2026-07-30 13:00:00,29.541667,114.4085,29.2525,-85.1561,6.914047e+05,4.977955
2026-07-30 14:00:00,29.583333,114.4085,29.8015,-84.6071,6.914047e+05,4.977955
2026-07-30 15:00:00,29.625000,114.4085,30.3505,-84.0580,6.914047e+05,4.977955
2026-07-30 16:00:00,29.666667,114.4085,30.8995,-83.5090,6.914047e+05,4.977955
2026-07-30 17:00:00,29.708333,114.4085,31.4485,-82.9600,6.914047e+05,4.977955
2026-07-30 18:00:00,29.750000,114.4085,31.9975,-82.4110,6.914047e+05,4.977955
2026-07-30 19:00:00,29.791667,114.4085,32.5466,-81.8620,6.914047e+05,4.977955
2026-07-30 20:00:00,29.833333,114.4085,33.0956,-81.3130,6.914047e+05,4.977955
2026-07-30 21:00:00,29.875000,114.4085,33.6446,-80.7639,6.914047e+05,4.977955
2026-07-30 22:00:00,29.916667,114.4085,34.1936,-80.2149,6.914047e+05,4.977955
2026-07-30 23:00:00,29.958333,114.4085,34.7426,-79.6659,6.914047e+05,4.977955
2026-07-31 00:00:00,30.000000,114.4085,35.2916,-79.1169,6.914047e+05,4.977955
2026-07-31 01:00:00,30.041667,114.4085,35.8407,-78.5679,6.914047e+05,4.977955
2026-07-31 02:00:00,30.083333,114.4085,36.3897,-78.0189,6.914047e+05,4.977955
2026-07-31 03:00:00,30.125000,114.4085,36.9387,-77.4698,6.914047e+05,4.977955
2026-07-31 04:00:00,30.166667,114.4085,37.4877,-76.9208,6.914047e+05,4.977955
2026-07-31 05:00:00,30.208333,114.4085,38.0367,-76.3718,6.914047e+05,4.977955
2026-07-31 06:00:00,30.250000,114.4085,38.5857,-75.8228,6.914047e+05,4.977955
2026-07-31 07:00:00,30.291667,114.4085,39.1348,-75.2738,6.914047e+05,4.977955
2026-07-31 08:00:00,30.333333,114.4085,39.6838,-74.7248,6.914047e+05,4.977955
2026-07-31 09:00:00,30.375000,114.4085,40.2328,-74.1758,6.914047e+05,4.977955
2026-07-31 10:00:00,30.416667,114.4085,40.7818,-73.6267,6.914047e+05,4.977955
2026-07-31 11:00:00,30.458333,114.4085,41.3308,-73.0777,6.914047e+05,4.977955
2026-07-31 12:00:00,30.500000,114.4085,41.8798,-72.5287,6.914047e+05,4.977955
2026-07-31 13:00:00,30.541667,114.4085,42.4288,-71.9797,6.914047e+05,4.977955
2026-07-31 14:00:00,30.583333,114.4085,42.9779,-71.4307,6.914047e+05,4.977955
2026-07-31 15:00:00,30.625000,114.4085,43.5269,-70.8817,6.914047e+05,4.977955
2026-07-31 16:00:00,30.666667,114.4085,44.0759,-70.3326,6.914047e+05,4.977955
2026-07-31 17:00:00,30.708333,114.4085,44.6249,-69.7836,6.914047e+05,4.977955
2026-07-31 18:00:00,30.750000,114.4085,45.1739,-69.2346,6.914047e+05,4.977955
2026-07-31 19:00:00,30.791667,114.4085,45.7229,-68.6856,6.914047e+05,4.977955
2026-07-31 20:00:00,30.833333,114.4085,46.2720,-68.1366,6.914047e+05,4.977955
2026-07-31 21:00:00,30.875000,114.4085,46.8210,-67.5876,6.914047e+05,4.977955
2026-07-31 22:00:00,30.916667,114.4085,47.3700,-67.0385,6.914047e+05,4.977955
2026-07-31 23:00:00,30.958333,114.4085,47.9190,-66.4895,6.914047e+05,4.977955
2026-08-01 00:00:00,31.000000,114.4085,48.4680,-65.9405,6.914047e+05,4.977955
2026-08-01 01:00:00,31.041667,114.4085,49.0170,-65.3915,6.914047e+05,4.977955
2026-08-01 02:00:00,31.083333,114.4085,49.5661,-64.8425,6.914047e+05,4.977955
2026-08-01 03:00:00,31.125000,114.4085,50.1151,-64.2935,6.914047e+05,4.977955
2026-08-01 04:00:00,31.166667,114.4085,50.6641,-63.7444,6.914047e+05,4.977955
2026-08-01 05:00:00,31.208333,114.4085,51.2131,-63.1954,6.914047e+05,4.977955
2026-08-01 06:00:00,31.250000,114.4085,51.7621,-62.6464,6.914047e+05,4.977955
2026-08-01 07:00:00,31.291667,114.4085,52.3111,-62.0974,6.914047e+05,4.977955
2026-08-01 08:00:00,31.333333,114.4085,52.8602,-61.5484,6.914047e+05,4.977955
2026-08-01 09:00:00,31.375000,114.4085,53.4092,-60.9994,6.914047e+05,4.977955
2026-08-01 10:00:00,31.416667,114.4085,53.9582,-60.4503,6.914047e+05,4.977955
2026-08-01 11:00:00,31.458333,114.4085,54.5072,-59.9013,6.914047e+05,4.977955
2026-08-01 12:00:00,31.500000,114.4085,55.0562,-59.3523,6.914047e+05,4.977955
2026-08-01 13:00:00,31.541667,114.4085,55.6052,-58.8033,6.914047e+05,4.977955
2026-08-01 14:00:00,31.583333,114.4085,56.1543,-58.2543,6.914047e+05,4.977955
2026-08-01 15:00:00,31.625000,114.4085,56.7033,-57.7053,6.914047e+05,4.977955
2026-08-01 16:00:00,31.666667,114.4085,57.2523,-57.1563,6.914047e+05,4.977955
2026-08-01 17:00:00,31.708333,114.4085,57.8013,-56.6072,6.914047e+05,4.977955
2026-08-01 18:00:00,31.750000,114.4085,58.3503,-56.0582,6.914047e+05,4.977955
2026-08-01 19:00:00,31.791667,114.4085,58.8993,-55.5092,6.914047e+05,4.977955
2026-08-01 20:00:00,31.833333,114.4085,59.4483,-54.9602,6.914047e+05,4.977955
2026-08-01 21:00:00,31.875000,114.4085,59.9974,-54.4112,6.914047e+05,4.977955
2026-08-01 22:00:00,31.916667,114.4085,60.5464,-53.8622,6.914047e+05,4.977955
2026-08-01 23:00:00,31.958333,114.4085,61.0954,-53.3131,6.914047e+05,4.977955
2026-08-02 00:00:00,32.000000,114.4085,61.6444,-52.7641,6.914047e+05,4.977955
2026-08-02 01:00:00,32.041667,114.4085,62.1934,-52.2151,6.914047e+05,4.977955
2026-08-02 02:00:00,32.083333,114.4085,62.7424,-51.6661,6.914047e+05,4.977955
2026-08-02 03:00:00,32.125000,114.4085,63.2915,-51.1171,6.914047e+05,4.977955
2026-08-02 04:00:00,32.166667,114.4085,63.8405,-50.5681,6.914047e+05,4.977955
2026-08-02 05:00:00,32.208333,114.4085,64.3895,-50.0190,6.914047e+05,4.977955
2026-08-02 06:00:00,32.250000,114.4085,64.9385,-49.4700,6.914047e+05,4.977955
2026-08-02 07:00:00,32.291667,114.4085,65.4875,-48.9210,6.914047e+05,4.977955
2026-08-02 08:00:00,32.333333,114.4085,66.0365,-48.3720,6.914047e+05,4.977955
2026-08-02 09:00:00,32.375000,114.4085,66.5856,-47.8230,6.914047e+05,4.977955
2026-08-02 10:00:00,32.416667,114.4085,67.1346,-47.2740,6.914047e+05,4.977955
2026-08-02 11:00:00,32.458333,114.4085,67.6836,-46.7249,6.914047e+05,4.977955
2026-08-02 12:00:00,32.500000,114.4085,68.2326,-46.1759,6.914047e+05,4.977955
2026-08-02 13:00:00,32.541667,114.4085,68.7816,-45.6269,6.914047e+05,4.977955
2026-08-02 14:00:00,32.583333,114.4085,69.3306,-45.0779,6.914047e+05,4.977955
2026-08-02 15:00:00,32.625000,114.4085,69.8797,-44.5289,6.914047e+05,4.977955
2026-08-02 16:00:00,32.666667,114.4085,70.4287,-43.9799,6.914047e+05,4.977955
2026-08-02 17:00:00,32.708333,114.4085,70.9777,-43.4308,6.914047e+05,4.977955
2026-08-02 18:00:00,32.750000,114.4085,71.5267,-42.8818,6.914047e+05,4.977955
2026-08-02 19:00:00,32.791667,114.4085,72.0757,-42.3328,6.914047e+05,4.977955
2026-08-02 20:00:00,32.833333,114.4085,72.6247,-41.7838,6.914047e+05,4.977955
2026-08-02 21:00:00,32.875000,114.4085,73.1738,-41.2348,6.914047e+05,4.977955
2026-08-02 22:00:00,32.916667,114.4085,73.7228,-40.6858,6.914047e+05,4.977955
2026-08-02 23:00:00,32.958333,114.4085,74.2718,-40.1368,6.914047e+05,4.977955
2026-08-03 00:00:00,33.000000,114.4085,74.8208,-39.5877,6.914047e+05,4.977955
2026-08-03 01:00:00,33.041667,114.4085,75.3698,-39.0387,6.914047e+05,4.977955
2026-08-03 02:00:00,33.083333,114.4085,75.9188,-38.4897,6.914047e+05,4.977955
2026-08-03 03:00:00,33.125000,114.4085,76.4678,-37.9407,6.914047e+05,4.977955
2026-08-03 04:00:00,33.166667,114.4085,77.0169,-37.3917,6.914047e+05,4.977955
2026-08-03 05:00:00,33.208333,114.4085,77.5659,-36.8427,6.914047e+05,4.977955
2026-08-03 06:00:00,33.250000,114.4085,78.1149,-36.2936,6.914047e+05,4.977955
2026-08-03 07:00:00,33.291667,114.4085,78.6639,-35.7446,6.914047e+05,4.977955
2026-08-03 08:00:00,33.333333,114.4085,79.2129,-35.1956,6.914047e+05,4.977955
2026-08-03 09:00:00,33.375000,114.4085,79.7619,-34.6466,6.914047e+05,4.977955
2026-08-03 10:00:00,33.416667,114.4085,80.3110,-34.0976,6.914047e+05,4.977955
2026-08-03 11:00:00,33.458333,114.4085,80.8600,-33.5486,6.914047e+05,4.977955
2026-08-03 12:00:00,33.500000,114.4085,81.4090,-32.9995,6.914047e+05,4.977955
2026-08-03 13:00:00,33.541667,114.4085,81.9580,-32.4505,6.914047e+05,4.977955
2026-08-03 14:00:00,33.583333,114.4085,82.5070,-31.9015,6.914047e+05,4.977955
2026-08-03 15:00:00,33.625000,114.4085,83.0560,-31.3525,6.914047e+05,4.977955
2026-08-03 16:00:00,33.666667,114.4085,83.6051,-30.8035,6.914047e+05,4.977955
2026-08-03 17:00:00,33.708333,114.4085,84.1541,-30.2545,6.914047e+05,4.977955
2026-08-03 18:00:00,33.750000,114.4085,84.7031,-29.7054,6.914047e+05,4.977955
2026-08-03 19:00:00,33.791667,114.4085,85.2521,-29.1564,6.914047e+05,4.977955
2026-08-03 20:00:00,33.833333,114.4085,85.8011,-28.6074,6.914047e+05,4.977955
2026-08-03 21:00:00,33.875000,114.4085,86.3501,-28.0584,6.914047e+05,4.977955
2026-08-03 22:00:00,33.916667,114.4085,86.8992,-27.5094,6.914047e+05,4.977955
2026-08-03 23:00:00,33.958333,114.4085,87.4482,-26.9604,6.914047e+05,4.977955
2026-08-04 00:00:00,34.000000,114.4085,87.9972,-26.4113,6.914047e+05,4.977955
2026-08-04 01:00:00,34.041667,114.4085,88.5462,-25.8623,6.914047e+05,4.977955
2026-08-04 02:00:00,34.083333,114.4085,89.0952,-25.3133,6.914047e+05,4.977955
2026-08-04 03:00:00,34.125000,114.4085,89.6442,-24.7643,6.914047e+05,4.977955
2026-08-04 04:00:00,34.166667,114.4085,90.1933,-24.2153,6.914047e+05,4.977955
2026-08-04 05:00:00,34.208333,114.4085,90.7423,-23.6663,6.914047e+05,4.977955
2026-08-04 06:00:00,34.250000,114.4085,91.2913,-23.1172,6.914047e+05,4.977955
2026-08-04 07:00:00,34.291667,114.4085,91.8403,-22.5682,6.914047e+05,4.977955
2026-08-04 08:00:00,34.333333,114.4085,92.3893,-22.0192,6.914047e+05,4.977955
2026-08-04 09:00:00,34.375000,114.4085,92.9383,-21.4702,6.914047e+05,4.977955
2026-08-04 10:00:00,34.416667,114.4085,93.4874,-20.9212,6.914047e+05,4.977955
2026-08-04 11:00:00,34.458333,114.4085,94.0364,-20.3722,6.914047e+05,4.977955
2026-08-04 12:00:00,34.500000,114.4085,94.5854,-19.8232,6.914047e+05,4.977955
2026-08-04 13:00:00,34.541667,114.4085,95.1344,-19.2741,6.914047e+05,4.977955
2026-08-04 14:00:00,34.583333,114.4085,95.6834,-18.7251,6.914047e+05,4.977955
2026-08-04 15:00:00,34.625000,114.4085,96.2324,-18.1761,6.914047e+05,4.977955
2026-08-04 16:00:00,34.666667,114.4085,96.7814,-17.6271,6.914047e+05,4.977955
2026-08-04 17:00:00,34.708333,114.4085,97.3305,-17.0781,6.914047e+05,4.977955
2026-08-04 18:00:00,34.750000,114.4085,97.8795,-16.5291,6.914047e+05,4.977955
2026-08-04 19:00:00,34.791667,114.4085,98.4285,-15.9800,6.914047e+05,4.977955
2026-08-04 20:00:00,34.833333,114.4085,98.9775,-15.4310,6.914047e+05,4.977955
2026-08-04 21:00:00,34.875000,114.4085,99.5265,-14.8820,6.914047e+05,4.977955
2026-08-04 22:00:00,34.916667,114.4085,100.0755,-14.3330,6.914047e+05,4.977955
2026-08-04 23:00:00,34.958333,114.4085,100.6246,-13.7840,6.914047e+05,4.977955
2026-08-05 00:00:00,35.000000,114.4085,101.1736,-13.2350,6.914047e+05,4.977955
2026-08-05 01:00:00,35.041667,114.4085,101.7226,-12.6859,6.914047e+05,4.977955
2026-08-05 02:00:00,35.083333,114.4085,102.2716,-12.1369,6.914047e+05,4.977955
2026-08-05 03:00:00,35.125000,114.4085,102.8206,-11.5879,6.914047e+05,4.977955
2026-08-05 04:00:00,35.166667,114.4085,103.3696,-11.0389,6.914047e+05,4.977955
2026-08-05 05:00:00,35.208333,114.4085,103.9187,-10.4899,6.914047e+05,4.977955
2026-08-05 06:00:00,35.250000,114.4085,104.4677,-9.9409,6.914047e+05,4.977955
2026-08-05 07:00:00,35.291667,114.4085,105.0167,-9.3918,6.914047e+05,4.977955
2026-08-05 08:00:00,35.333333,114.4085,105.5657,-8.8428,6.914047e+05,4.977955
2026-08-05 09:00:00,35.375000,114.4085,106.1147,-8.2938,6.914047e+05,4.977955
2026-08-05 10:00:00,35.416667,114.4085,106.6637,-7.7448,6.914047e+05,4.977955
2026-08-05 11:00:00,35.458333,114.4085,107.2128,-7.1958,6.914047e+05,4.977955
2026-08-05 12:00:00,35.500000,114.4085,107.7618,-6.6468,6.914047e+05,4.977955
2026-08-05 13:00:00,35.541667,114.4085,108.3108,-6.0977,6.914047e+05,4.977955
2026-08-05 14:00:00,35.583333,114.4085,108.8598,-5.5487,6.914047e+05,4.977955
2026-08-05 15:00:00,35.625000,114.4085,109.4088,-4.9997,6.914047e+05,4.977955
2026-08-05 16:00:00,35.666667,114.4085,109.9578,-4.4507,6.914047e+05,4.977955
2026-08-05 17:00:00,35.708333,114.4085,110.5069,-3.9017,6.914047e+05,4.977955
2026-08-05 18:00:00,35.750000,114.4085,111.0559,-3.3527,6.914047e+05,4.977955
2026-08-05 19:00:00,35.791667,114.4085,111.6049,-2.8037,6.914047e+05,4.977955
2026-08-05 20:00:00,35.833333,114.4085,112.1539,-2.2546,6.914047e+05,4.977955
2026-08-05 21:00:00,35.875000,114.4085,112.7029,-1.7056,6.914047e+05,4.977955
2026-08-05 22:00:00,35.916667,114.4085,113.2519,-1.1566,6.914047e+05,4.977955
2026-08-05 23:00:00,35.958333,114.4085,113.8009,-0.6076,6.914047e+05,4.977955
2026-08-06 00:00:00,36.000000,114.4085,114.3500,-0.0586,6.914047e+05,4.977955
2026-08-06 01:00:00,36.041667,114.4085,114.8990,0.4904,6.914047e+05,4.977955
2026-08-06 02:00:00,36.083333,114.4085,115.4480,1.0395,6.914047e+05,4.977955
2026-08-06 03:00:00,36.125000,114.4085,115.9970,1.5885,6.914047e+05,4.977955
2026-08-06 04:00:00,36.166667,114.4085,116.5460,2.1375,6.914047e+05,4.977955
2026-08-06 05:00:00,36.208333,114.4085,117.0950,2.6865,6.914047e+05,4.977955
2026-08-06 06:00:00,36.250000,114.4085,117.6441,3.2355,6.914047e+05,4.977955
2026-08-06 07:00:00,36.291667,114.4085,118.1931,3.7845,6.914047e+05,4.977955
2026-08-06 08:00:00,36.333333,114.4085,118.7421,4.3336,6.914047e+05,4.977955
2026-08-06 09:00:00,36.375000,114.4085,119.2911,4.8826,6.914047e+05,4.977955
2026-08-06 10:00:00,36.416667,114.4085,119.8401,5.4316,6.914047e+05,4.977955
2026-08-06 11:00:00,36.458333,114.4085,120.3891,5.9806,6.914047e+05,4.977955
2026-08-06 12:00:00,36.500000,114.4085,120.9382,6.5296,6.914047e+05,4.977955
2026-08-06 13:00:00,36.541667,114.4085,121.4872,7.0786,6.914047e+05,4.977955
2026-08-06 14:00:00,36.583333,114.4085,122.0362,7.6277,6.914047e+05,4.977955
2026-08-06 15:00:00,36.625000,114.4085,122.5852,8.1767,6.914047e+05,4.977955
2026-08-06 16:00:00,36.666667,114.4085,123.1342,8.7257,6.914047e+05,4.977955
2026-08-06 17:00:00,36.708333,114.4085,123.6832,9.2747,6.914047e+05,4.977955
2026-08-06 18:00:00,36.750000,114.4085,124.2323,9.8237,6.914047e+05,4.977955
2026-08-06 19:00:00,36.791667,114.4085,124.7813,10.3727,6.914047e+05,4.977955
2026-08-06 20:00:00,36.833333,114.4085,125.3303,10.9218,6.914047e+05,4.977955
2026-08-06 21:00:00,36.875000,114.4085,125.8793,11.4708,6.914047e+05,4.977955
2026-08-06 22:00:00,36.916667,114.4085,126.4283,12.0198,6.914047e+05,4.977955
2026-08-06 23:00:00,36.958333,114.4085,126.9773,12.5688,6.914047e+05,4.977955
2026-08-07 00:00:00,37.000000,114.4085,127.5264,13.1178,6.914047e+05,4.977955
2026-08-07 01:00:00,37.041667,114.4085,128.0754,13.6668,6.914047e+05,4.977955
2026-08-07 02:00:00,37.083333,114.4085,128.6244,14.2158,6.914047e+05,4.977955
2026-08-07 03:00:00,37.125000,114.4085,129.1734,14.7649,6.914047e+05,4.977955
2026-08-07 04:00:00,37.166667,114.4085,129.7224,15.3139,6.914047e+05,4.977955
2026-08-07 05:00:00,37.208333,114.4085,130.2714,15.8629,6.914047e+05,4.977955
2026-08-07 06:00:00,37.250000,114.4085,130.8204,16.4119,6.914047e+05,4.977955
2026-08-07 07:00:00,37.291667,114.4085,131.3695,16.9609,6.914047e+05,4.977955
2026-08-07 08:00:00,37.333333,114.4085,131.9185,17.5099,6.914047e+05,4.977955
2026-08-07 09:00:00,37.375000,114.4085,132.4675,18.0590,6.914047e+05,4.977955
2026-08-07 10:00:00,37.416667,114.4085,133.0165,18.6080,6.914047e+05,4.977955
2026-08-07 11:00:00,37.458333,114.4085,133.5655,19.1570,6.914047e+05,4.977955
2026-08-07 12:00:00,37.500000,114.4085,134.1145,19.7060,6.914047e+05,4.977955
2026-08-07 13:00:00,37.541667,114.4085,134.6636,20.2550,6.914047e+05,4.977955
2026-08-07 14:00:00,37.583333,114.4085,135.2126,20.8040,6.914047e+05,4.977955
2026-08-07 15:00:00,37.625000,114.4085,135.7616,21.3531,6.914047e+05,4.977955
2026-08-07 16:00:00,37.666667,114.4085,136.3106,21.9021,6.914047e+05,4.977955
2026-08-07 17:00:00,37.708333,114.4085,136.8596,22.4511,6.914047e+05,4.977955
2026-08-07 18:00:00,37.750000,114.4085,137.4086,23.0001,6.914047e+05,4.977955
2026-08-07 19:00:00,37.791667,114.4085,137.9577,23.5491,6.914047e+05,4.977955
2026-08-07 20:00:00,37.833333,114.4085,138.5067,24.0981,6.914047e+05,4.977955
2026-08-07 21:00:00,37.875000,114.4085,139.0557,24.6472,6.914047e+05,4.977955
2026-08-07 22:00:00,37.916667,114.4085,139.6047,25.1962,6.914047e+05,4.977955
2026-08-07 23:00:00,37.958333,114.4085,140.1537,25.7452,6.914047e+05,4.977955
2026-08-08 00:00:00,38.000000,114.4085,140.7027,26.2942,6.914047e+05,4.977955
2026-08-08 01:00:00,38.041667,114.4085,141.2518,26.8432,6.914047e+05,4.977955
2026-08-08 02:00:00,38.083333,114.4085,141.8008,27.3922,6.914047e+05,4.977955
2026-08-08 03:00:00,38.125000,114.4085,142.3498,27.9413,6.914047e+05,4.977955
